Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"YoY %","0.00%","0.00%","-34.36%","-3.34%","-6.96%","9.56%","-6.41%","-13.15%","-4.69%","3.98%","-2.86%","-",""
"Horiz. %","50.60%","50.60%","50.60%","77.09%","79.75%","85.72%","78.24%","83.60%","96.26%","101.00%","97.14%","100.00%",""
"Div","-","0","-","-","-","4,390","6,178","196,267","8,564","9,071","16,131","5,629","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-28.93%","-96.85%","2,191.68%","-5.59%","-43.77%","186.57%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","78.00%","109.75%","3,486.67%","152.14%","161.15%","286.57%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","151.29    %","-     %","73.53    %","86.41    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-14.91%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","175.08%","0.00%","85.09%","100.00%","-",""
"Net Worth","191,800","191,800","191,800","292,194","302,289","324,892","296,545","316,853","364,841","382,809","368,168","379,025","-7.28%"
"YoY %","0.00%","0.00%","-34.36%","-3.34%","-6.96%","9.56%","-6.41%","-13.15%","-4.69%","3.98%","-2.86%","-",""
"Horiz. %","50.60%","50.60%","50.60%","77.09%","79.75%","85.72%","78.24%","83.60%","96.26%","101.00%","97.14%","100.00%",""
"NOSH","189,526","189,526","189,526","189,737","172,737","175,617","176,515","165,027","171,287","181,426","189,777","187,636","0.11%"
"YoY %","0.00%","0.00%","-0.11%","9.84%","-1.64%","-0.51%","6.96%","-3.65%","-5.59%","-4.40%","1.14%","-",""
"Horiz. %","101.01%","101.01%","101.01%","101.12%","92.06%","93.59%","94.07%","87.95%","91.29%","96.69%","101.14%","100.00%",""
"NP Margin","-416.00    %","-416.00    %","-416.00    %","-15.59    %","17.41    %","-41.98    %","-126.87    %","158.32    %","1.04    %","10.57    %","10.54    %","2.16    %","-"
"YoY %","0.00%","0.00%","-2,568.38%","-189.55%","141.47%","66.91%","-180.14%","15,123.08%","-90.16%","0.28%","387.96%","-",""
"Horiz. %","-19,259.26%","-19,259.26%","-19,259.26%","-721.76%","806.02%","-1,943.52%","-5,873.61%","7,329.63%","48.15%","489.35%","487.96%","100.00%",""
"ROE","-51.24    %","-51.24    %","-51.24    %","-3.29    %","1.93    %","-3.68    %","-13.87    %","40.94    %","-0.03    %","3.22    %","5.07    %","-1.09    %","53.35%"
"YoY %","0.00%","0.00%","-1,457.45%","-270.47%","152.45%","73.47%","-133.88%","136,566.66%","-100.93%","-36.49%","565.14%","-",""
"Horiz. %","4,700.92%","4,700.92%","4,700.92%","301.83%","-177.06%","337.61%","1,272.48%","-3,755.96%","2.75%","-295.41%","-465.14%","100.00%",""
"RPS","12.94","12.94","12.94","8.59","12.54","17.93","24.03","73.77","80.52","73.73","94.28","60.81","-15.79%"
"YoY %","0.00%","0.00%","50.64%","-31.50%","-30.06%","-25.38%","-67.43%","-8.38%","9.21%","-21.80%","55.04%","-",""
"Horiz. %","21.28%","21.28%","21.28%","14.13%","20.62%","29.49%","39.52%","121.31%","132.41%","121.25%","155.04%","100.00%",""
"EPS","51.80","-51.86","51.80","-5.20","3.40","-6.80","-23.30","78.60","-0.10","6.80","9.80","-2.20","-"
"YoY %","199.88%","-200.12%","1,096.15%","-252.94%","150.00%","70.82%","-129.64%","78,699.99%","-101.47%","-30.61%","545.45%","-",""
"Horiz. %","-2,354.55%","2,357.27%","-2,354.55%","236.36%","-154.55%","309.09%","1,059.09%","-3,572.73%","4.55%","-309.09%","-445.45%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","2.50","3.50","118.93","5.00","5.00","8.50","3.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-28.57%","-97.06%","2,278.60%","0.00%","-41.18%","183.33%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","83.33%","116.67%","3,964.33%","166.67%","166.67%","283.33%","100.00%",""
"NAPS","1.0120","1.0120","1.0120","1.5400","1.7500","1.8500","1.6800","1.9200","2.1300","2.1100","1.9400","2.0200","-7.39%"
"YoY %","0.00%","0.00%","-34.29%","-12.00%","-5.41%","10.12%","-12.50%","-9.86%","0.95%","8.76%","-3.96%","-",""
"Horiz. %","50.10%","50.10%","50.10%","76.24%","86.63%","91.58%","83.17%","95.05%","105.45%","104.46%","96.04%","100.00%",""
"RPS","12.58","12.58","12.58","8.36","11.10","16.14","21.75","62.42","70.72","68.59","91.74","58.51","-15.69%"
"YoY %","0.00%","0.00%","50.48%","-24.68%","-31.23%","-25.79%","-65.16%","-11.74%","3.11%","-25.23%","56.79%","-",""
"Horiz. %","21.50%","21.50%","21.50%","14.29%","18.97%","27.59%","37.17%","106.68%","120.87%","117.23%","156.79%","100.00%",""
"EPS","-50.40","-50.40","-50.40","-4.93","3.00","-6.12","-21.09","66.52","-0.05","6.33","9.57","-2.11","42.24%"
"YoY %","0.00%","0.00%","-922.31%","-264.33%","149.02%","70.98%","-131.70%","133,140.00%","-100.79%","-33.86%","553.55%","-",""
"Horiz. %","2,388.63%","2,388.63%","2,388.63%","233.65%","-142.18%","290.05%","999.53%","-3,152.61%","2.37%","-300.00%","-453.55%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","2.25","3.17","100.64","4.39","4.65","8.27","2.89","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-29.02%","-96.85%","2,192.48%","-5.59%","-43.77%","186.16%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","77.85%","109.69%","3,482.35%","151.90%","160.90%","286.16%","100.00%",""
"NAPS","0.9835","0.9835","0.9835","1.4982","1.5500","1.6659","1.5205","1.6247","1.8707","1.9629","1.8878","1.9435","-7.28%"
"YoY %","0.00%","0.00%","-34.35%","-3.34%","-6.96%","9.56%","-6.41%","-13.15%","-4.70%","3.98%","-2.87%","-",""
"Horiz. %","50.60%","50.60%","50.60%","77.09%","79.75%","85.72%","78.24%","83.60%","96.25%","101.00%","97.13%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.4650","0.4650","0.4650","0.6000","0.8550","0.8150","0.7100","0.7550","0.9000","0.6800","1.0000","0.8800","-"
"P/RPS","3.59","3.59","3.59","6.98","6.82","4.55","2.96","1.02","1.12","0.92","1.06","1.45","10.59%"
"YoY %","0.00%","0.00%","-48.57%","2.35%","49.89%","53.72%","190.20%","-8.93%","21.74%","-13.21%","-26.90%","-",""
"Horiz. %","247.59%","247.59%","247.59%","481.38%","470.34%","313.79%","204.14%","70.34%","77.24%","63.45%","73.10%","100.00%",""
"P/EPS","-0.90","-0.90","-0.90","-11.85","25.27","-11.99","-3.05","0.96","-1,511.36","9.49","10.17","-40.07","-34.40%"
"YoY %","0.00%","0.00%","92.41%","-146.89%","310.76%","-293.11%","-417.71%","100.06%","-16,025.82%","-6.69%","125.38%","-",""
"Horiz. %","2.25%","2.25%","2.25%","29.57%","-63.06%","29.92%","7.61%","-2.40%","3,771.80%","-23.68%","-25.38%","100.00%",""
"EY","-111.52","-111.52","-111.52","-8.44","3.96","-8.34","-32.82","104.12","-0.07","10.54","9.84","-2.50","52.46%"
"YoY %","0.00%","0.00%","-1,221.33%","-313.13%","147.48%","74.59%","-131.52%","148,842.86%","-100.66%","7.11%","493.60%","-",""
"Horiz. %","4,460.80%","4,460.80%","4,460.80%","337.60%","-158.40%","333.60%","1,312.80%","-4,164.80%","2.80%","-421.60%","-393.60%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","3.07","4.93","157.52","5.56","12.50","8.50","3.41","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-37.73%","-96.87%","2,733.09%","-55.52%","47.06%","149.27%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","90.03%","144.57%","4,619.35%","163.05%","366.57%","249.27%","100.00%",""
"P/NAPS","0.46","0.46","0.46","0.39","0.49","0.44","0.42","0.39","0.42","0.32","0.52","0.44","0.49%"
"YoY %","0.00%","0.00%","17.95%","-20.41%","11.36%","4.76%","7.69%","-7.14%","31.25%","-38.46%","18.18%","-",""
"Horiz. %","104.55%","104.55%","104.55%","88.64%","111.36%","100.00%","95.45%","88.64%","95.45%","72.73%","118.18%","100.00%",""
"Date","AQR","T4Q","28/02/19","28/02/18","28/02/17","29/02/16","25/02/15","25/02/14","25/02/13","29/02/12","25/02/11","23/02/10","-"
"Price","0.4350","0.4350","0.4350","0.6250","0.8250","0.8100","0.7000","0.6950","0.9000","0.8000","1.0000","0.9400","-"
"P/RPS","3.36","3.36","3.36","7.27","6.58","4.52","2.91","0.94","1.12","1.08","1.06","1.55","8.97%"
"YoY %","0.00%","0.00%","-53.78%","10.49%","45.58%","55.33%","209.57%","-16.07%","3.70%","1.89%","-31.61%","-",""
"Horiz. %","216.77%","216.77%","216.77%","469.03%","424.52%","291.61%","187.74%","60.65%","72.26%","69.68%","68.39%","100.00%",""
"P/EPS","-0.84","-0.84","-0.84","-12.34","24.38","-11.91","-3.00","0.88","-1,511.36","11.16","10.17","-42.80","-35.37%"
"YoY %","0.00%","0.00%","93.19%","-150.62%","304.70%","-297.00%","-440.91%","100.06%","-13,642.65%","9.73%","123.76%","-",""
"Horiz. %","1.96%","1.96%","1.96%","28.83%","-56.96%","27.83%","7.01%","-2.06%","3,531.21%","-26.07%","-23.76%","100.00%",""
"EY","-119.21","-119.21","-119.21","-8.10","4.10","-8.40","-33.29","113.11","-0.07","8.96","9.84","-2.34","54.73%"
"YoY %","0.00%","0.00%","-1,371.73%","-297.56%","148.81%","74.77%","-129.43%","161,685.72%","-100.78%","-8.94%","520.51%","-",""
"Horiz. %","5,094.44%","5,094.44%","5,094.44%","346.15%","-175.21%","358.97%","1,422.65%","-4,833.76%","2.99%","-382.91%","-420.51%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","3.09","5.00","171.12","5.56","10.63","8.50","3.19","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-38.20%","-97.08%","2,977.70%","-47.70%","25.06%","166.46%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","96.87%","156.74%","5,364.26%","174.29%","333.23%","266.46%","100.00%",""
"P/NAPS","0.43","0.43","0.43","0.41","0.47","0.44","0.42","0.36","0.42","0.38","0.52","0.47","-0.98%"
"YoY %","0.00%","0.00%","4.88%","-12.77%","6.82%","4.76%","16.67%","-14.29%","10.53%","-26.92%","10.64%","-",""
"Horiz. %","91.49%","91.49%","91.49%","87.23%","100.00%","93.62%","89.36%","76.60%","89.36%","80.85%","110.64%","100.00%",""

